country_code,country_name,year,pfm_inst,digital_inst,hrms_inst,justice_inst,political_inst,social_inst,integrity_inst,transparency_inst,env_inst,gdppc,govdebt,region,income,lending
MDA,Moldova,1999,NA,0.1111111,NA,NA,0.5114858,NA,0.3203852,NA,NA,5597.46512850295,77.8984533931353,Europe & Central Asia,Upper middle income,IBRD
MDG,Madagascar,1999,NA,0.1111111,0.3617523,NA,0.4010951,NA,0.2485147,NA,NA,1687.23146208876,NA,Sub-Saharan Africa,Low income,IDA
MDV,Maldives,1999,NA,0.2222222,0.4885304,NA,0.3771895,NA,0.2605695,NA,NA,13391.030422919,40.126298421858,South Asia,Upper middle income,IDA
MEX,Mexico,1999,NA,0.2222222,0.4242615,NA,0.4388916,NA,0.3259974,NA,NA,19793.2852878125,19.4785244628191,Latin America & Caribbean,Upper middle income,IBRD
MHL,Marshall Islands,1999,NA,0,NA,NA,NA,NA,NA,NA,NA,3718.81112079178,NA,East Asia & Pacific,Upper middle income,IDA
MKD,North Macedonia,1999,NA,0.2222222,0.4563149,NA,0.459683,NA,0.3658243,NA,NA,11519.018929056,NA,Europe & Central Asia,Upper middle income,IBRD
MLI,Mali,1999,NA,0.2222222,0.3518834,NA,0.5207838,NA,0.1173671,NA,NA,1796.76374252753,NA,Sub-Saharan Africa,Low income,IDA
MLT,Malta,1999,NA,0.1111111,0.6970707,NA,0.4806355,NA,0.642847,NA,NA,26091.3055474094,NA,Middle East & North Africa,High income,Not classified
MMR,Myanmar,1999,NA,0,0.290881,NA,NA,NA,0.0992725,NA,NA,1209.01642809988,NA,East Asia & Pacific,Lower middle income,IDA
MNE,Montenegro,1999,NA,0,0.4876242,NA,NA,NA,0.3686278,NA,NA,13974.4057836506,NA,Europe & Central Asia,Upper middle income,IBRD
MNG,Mongolia,1999,NA,0,0.6017992,NA,0.6123214,NA,0.6003767,NA,NA,5829.16641455929,83.9144976966664,East Asia & Pacific,Lower middle income,IBRD
MNP,Northern Mariana Islands,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
MOZ,Mozambique,1999,NA,0.1111111,0.4505826,NA,0.4837965,NA,0.425792,NA,NA,722.305561379979,NA,Sub-Saharan Africa,Low income,IDA
MRT,Mauritania,1999,NA,0.2222222,0.2891711,NA,0.34826,NA,0.2081589,NA,NA,5359.9888248268,NA,Sub-Saharan Africa,Lower middle income,IDA
MUS,Mauritius,1999,NA,0.2222222,0.6050793,NA,0.4902843,NA,0.4445505,NA,NA,12433.6697516219,30.9931762285205,Sub-Saharan Africa,Upper middle income,IBRD
MWI,Malawi,1999,NA,0.2222222,0.4801005,NA,0.475939,NA,0.3182323,NA,NA,1249.7752330015,NA,Sub-Saharan Africa,Low income,IDA
MYS,Malaysia,1999,NA,0.2222222,0.4608782,NA,0.4262865,NA,0.3427784,NA,NA,17428.6256563043,NA,East Asia & Pacific,Upper middle income,IBRD
NAM,Namibia,1999,NA,0.2222222,0.6142331,NA,0.4856205,NA,0.6462106,NA,NA,7773.94354148714,NA,Sub-Saharan Africa,Upper middle income,IBRD
NCL,New Caledonia,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
NER,Niger,1999,NA,0,0.5581141,NA,0.5310593,NA,0.3974911,NA,NA,1247.64712892756,NA,Sub-Saharan Africa,Low income,IDA
NGA,Nigeria,1999,NA,0.2222222,0.3429894,NA,0.5740614,NA,0.1286362,NA,NA,3218.46357365696,NA,Sub-Saharan Africa,Lower middle income,Blend
NIC,Nicaragua,1999,NA,0.1111111,0.376883,NA,0.4206433,NA,0.208698,NA,NA,4711.98279838696,NA,Latin America & Caribbean,Lower middle income,IDA
NLD,Netherlands,1999,NA,0,0.8082727,NA,0.6363451,NA,0.8915344,NA,NA,54134.3622705523,NA,Europe & Central Asia,High income,Not classified
NOR,Norway,1999,NA,0.3333333,0.8895106,NA,0.6763805,NA,0.935802,NA,NA,75583.8344069148,NA,Europe & Central Asia,High income,Not classified
NPL,Nepal,1999,NA,0.2222222,0.5509917,NA,0.6081638,NA,0.2229173,NA,NA,2242.65011822095,64.0681097896128,South Asia,Lower middle income,IDA
NRU,Nauru,1999,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,9611.37156481374,NA,East Asia & Pacific,High income,IBRD
NZL,New Zealand,1999,NA,0.4444444,0.8106147,NA,0.5724976,NA,0.9201809,NA,NA,35072.0447933379,NA,East Asia & Pacific,High income,Not classified
OMN,Oman,1999,NA,0.1111111,0.5639923,NA,NA,NA,0.6703063,NA,NA,40145.9312841691,NA,Middle East & North Africa,High income,Not classified
PAK,Pakistan,1999,NA,0.1111111,0.5052796,NA,0.3913555,NA,0.2292936,NA,NA,3484.45678319813,NA,South Asia,Lower middle income,Blend
PAN,Panama,1999,NA,0.1111111,0.5846117,NA,0.5811768,NA,0.4058943,NA,NA,14261.7409419467,NA,Latin America & Caribbean,High income,IBRD
PER,Peru,1999,NA,0.2222222,NA,NA,0.4588333,NA,0.2780715,NA,NA,7586.67778278213,NA,Latin America & Caribbean,Upper middle income,IBRD
PHL,Philippines,1999,NA,0.2222222,0.5757354,NA,0.481236,NA,0.2377302,NA,NA,4650.75926947589,52.8348897149163,East Asia & Pacific,Lower middle income,IBRD
PLW,Palau,1999,NA,0,NA,NA,NA,NA,NA,NA,NA,16085.2030596199,NA,East Asia & Pacific,Upper middle income,IBRD
PNG,Papua New Guinea,1999,NA,0.3333333,NA,NA,0.4196159,NA,0.3275212,NA,NA,3531.6595323986,63.5373009220453,East Asia & Pacific,Lower middle income,Blend
POL,Poland,1999,NA,0,0.7769822,NA,0.5817399,NA,0.8373441,NA,NA,17556.0026927987,NA,Europe & Central Asia,High income,IBRD
PRI,Puerto Rico,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,36216.8381013254,NA,Latin America & Caribbean,High income,Not classified
PRT,Portugal,1999,NA,0.1111111,0.754149,NA,0.5939981,NA,0.838829,NA,NA,34018.9634883661,NA,Europe & Central Asia,High income,Not classified
PRY,Paraguay,1999,NA,0.1111111,0.3644267,NA,0.5088251,NA,0.0571472,NA,NA,10435.3986807096,NA,Latin America & Caribbean,Upper middle income,IBRD
PSE,West Bank and Gaza,1999,NA,NA,0.3898742,NA,NA,NA,0.4917512,NA,NA,5071.82121719043,NA,Middle East & North Africa,Lower middle income,Not classified
PYF,French Polynesia,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
QAT,Qatar,1999,NA,0,0.4710059,NA,NA,NA,0.5330985,NA,NA,90837.4634324468,NA,Middle East & North Africa,High income,Not classified
ROU,Romania,1999,NA,NA,0.5552979,NA,0.5213362,NA,0.3710316,NA,NA,14477.3328614304,30.0096868288152,Europe & Central Asia,High income,IBRD
RUS,Russian Federation,1999,NA,0.1111111,0.5422536,NA,0.5031536,NA,0.2591599,NA,NA,18385.46484375,100.744137724205,Europe & Central Asia,Upper middle income,IBRD
RWA,Rwanda,1999,NA,0.1111111,0.3982321,NA,0.5314981,NA,0.3724813,NA,NA,944.925658454443,NA,Sub-Saharan Africa,Low income,IDA
SAU,Saudi Arabia,1999,NA,0,0.552799,NA,NA,NA,0.4235184,NA,NA,51511.3676262524,NA,Middle East & North Africa,High income,Not classified
SDN,Sudan,1999,NA,0.2222222,NA,NA,0.307344,NA,0.1467761,NA,NA,3459.22998046875,865.873242919908,Sub-Saharan Africa,Low income,IDA
SEN,Senegal,1999,NA,0.1111111,NA,NA,0.5774034,NA,0.5745624,NA,NA,3050.17800998696,NA,Sub-Saharan Africa,Lower middle income,IDA
SGP,Singapore,1999,NA,0.2222222,0.854719,NA,0.4938112,NA,0.9760903,NA,NA,63471.1914729083,87.8603784550691,East Asia & Pacific,High income,Not classified
SLB,Solomon Islands,1999,NA,0.2222222,0.4724502,NA,0.3666217,NA,0.4344703,NA,NA,2717.55088380982,NA,East Asia & Pacific,Lower middle income,IDA
SLE,Sierra Leone,1999,NA,0.1111111,0.4173066,NA,NA,NA,0.2656478,NA,NA,1716.82034391612,NA,Sub-Saharan Africa,Low income,IDA
SLV,El Salvador,1999,NA,0.4444444,0.3546414,NA,0.395297,NA,0.2677498,NA,NA,7498.46741097206,28.1906634561591,Latin America & Caribbean,Lower middle income,IBRD
SMR,San Marino,1999,NA,0,NA,NA,NA,NA,NA,NA,NA,76474.1297159699,NA,Europe & Central Asia,High income,Not classified
SOM,Somalia,1999,NA,0,0.1411312,NA,NA,NA,0.0438986,NA,NA,682.734111804281,NA,Sub-Saharan Africa,Low income,IDA
SRB,Serbia,1999,NA,0,0.4569501,NA,NA,NA,0.1004547,NA,NA,10438.5096516143,NA,Europe & Central Asia,Upper middle income,IBRD
SSD,South Sudan,1999,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Low income,IDA
STP,São Tomé and Príncipe,1999,NA,0.1111111,0.4835306,NA,0.4929344,NA,0.577046,NA,NA,3878.13108525246,NA,Sub-Saharan Africa,Lower middle income,IDA
SUR,Suriname,1999,NA,0.2222222,0.4144137,NA,0.5666698,NA,0.6550424,NA,NA,16217.5173031438,NA,Latin America & Caribbean,Upper middle income,IBRD
SVK,Slovak Republic,1999,NA,0,0.6781039,NA,0.5460165,NA,0.6293427,NA,NA,18167.4684471471,47.38667279697,Europe & Central Asia,High income,Not classified
SVN,Slovenia,1999,NA,0.2222222,0.7402675,NA,0.611731,NA,0.7660138,NA,NA,29133.2045769277,NA,Europe & Central Asia,High income,Not classified
SWE,Sweden,1999,NA,0.2222222,0.844929,NA,0.6567258,NA,0.9951892,NA,NA,45829.5999377493,77.7686302279461,Europe & Central Asia,High income,Not classified
SWZ,Eswatini,1999,NA,0.1111111,0.3785017,NA,0.3413761,NA,0.4130095,NA,NA,6152.67176874354,22.7106420776584,Sub-Saharan Africa,Lower middle income,IBRD
SXM,Sint Maarten (Dutch part),1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
SYC,Seychelles,1999,NA,0.1111111,0.5974813,NA,0.4818485,NA,0.5264209,NA,NA,19969.3513746174,NA,Sub-Saharan Africa,High income,IBRD
SYR,Syrian Arab Republic,1999,NA,0,0.402389,NA,0.3667001,NA,0.1107298,NA,NA,7951.39014713749,NA,Middle East & North Africa,Low income,IDA
TCA,Turks and Caicos Islands,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
TCD,Chad,1999,NA,0.1111111,0.3669635,NA,0.3217156,NA,0.0224235,NA,NA,1138.27400324792,NA,Sub-Saharan Africa,Low income,IDA
TGO,Togo,1999,NA,0.1111111,0.331431,NA,0.5228149,NA,0.0882607,NA,NA,2172.49173495982,NA,Sub-Saharan Africa,Low income,IDA
THA,Thailand,1999,NA,0.1111111,0.6170423,NA,0.496735,NA,0.229978,NA,NA,11252.9872633941,20.0057789155598,East Asia & Pacific,Upper middle income,IBRD
TJK,Tajikistan,1999,NA,0,0.2409394,NA,0.3257147,NA,0.1063931,NA,NA,1275.82249026045,NA,Europe & Central Asia,Lower middle income,IDA
TKM,Turkmenistan,1999,NA,0,0.3144397,NA,0.3239463,NA,0.099001,NA,NA,4945.08541988288,NA,Europe & Central Asia,Upper middle income,IBRD
TLS,Timor-Leste,1999,NA,NA,0.1923326,NA,NA,NA,NA,NA,NA,2136.70546432249,NA,East Asia & Pacific,Lower middle income,Blend
TON,Tonga,1999,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,5632.72273767965,NA,East Asia & Pacific,Upper middle income,IDA
TTO,Trinidad and Tobago,1999,NA,0.2222222,0.5928414,NA,0.5099436,NA,0.6914784,NA,NA,18586.8237426,NA,Latin America & Caribbean,High income,IBRD
TUN,Tunisia,1999,NA,0.3333333,0.4653256,NA,0.4763469,NA,0.1705665,NA,NA,8773.07476065253,55.6386363803379,Middle East & North Africa,Lower middle income,IBRD
TUR,Türkiye,1999,NA,0.2222222,0.5466211,NA,0.4552777,NA,0.422244,NA,NA,13959.8667458462,NA,Europe & Central Asia,Upper middle income,IBRD
TUV,Tuvalu,1999,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,3777.36790186096,NA,East Asia & Pacific,Upper middle income,IDA
TWN,"Taiwan, China",1999,NA,0.4444444,0.7251082,NA,NA,NA,0.5466239,NA,NA,NA,NA,NA,NA,NA
TZA,Tanzania,1999,NA,0.1111111,NA,NA,0.7627151,NA,0.4827692,NA,NA,1810.97155761719,NA,Sub-Saharan Africa,Lower middle income,IDA
UGA,Uganda,1999,NA,0.1111111,NA,NA,0.688961,NA,0.2857003,NA,NA,1487.75796178874,NA,Sub-Saharan Africa,Low income,IDA
UKR,Ukraine,1999,NA,0,0.5423106,NA,0.4350286,NA,0.14836,NA,NA,9704.4453125,60.9764493031386,Europe & Central Asia,Lower middle income,IBRD
URY,Uruguay,1999,NA,0.4444444,0.8063663,NA,0.5992683,NA,0.8549112,NA,NA,19255.0724399125,NA,Latin America & Caribbean,High income,IBRD
USA,United States,1999,NA,NA,0.8376504,NA,0.5841595,NA,0.8946967,NA,NA,53474.0454297601,37.7272880185298,North America,High income,Not classified
UZB,Uzbekistan,1999,NA,0.1111111,0.4023463,NA,0.3742976,NA,0.0932806,NA,NA,3326.42526824775,NA,Europe & Central Asia,Lower middle income,Blend
VCT,St. Vincent and the Grenadines,1999,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,9746.23442696307,51.9460822416441,Latin America & Caribbean,Upper middle income,Blend
VEN,"Venezuela, RB",1999,NA,0.1111111,0.5492713,NA,0.5187444,NA,0.3003431,NA,NA,NA,NA,Latin America & Caribbean,Not classified,IBRD
VGB,British Virgin Islands,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
VIR,Virgin Islands (U.S.),1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
VNM,Vietnam,1999,NA,0.1111111,0.5115756,NA,0.5537745,NA,0.4455757,NA,NA,4119.05367208231,NA,NA,NA,NA
VUT,Vanuatu,1999,NA,0.3333333,0.6193821,NA,0.5392405,NA,0.4283279,NA,NA,3228.59180506884,27.3032116324112,East Asia & Pacific,Lower middle income,IDA
WSM,Samoa,1999,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,4448.31977904307,NA,East Asia & Pacific,Lower middle income,IDA
XKX,Kosovo,1999,NA,NA,0.4718276,NA,NA,NA,0.3781923,NA,NA,NA,NA,Europe & Central Asia,Upper middle income,IDA
YEM,"Yemen, Rep.",1999,NA,0.2222222,0.2424125,NA,0.3563865,NA,0.1256155,NA,NA,NA,NA,Middle East & North Africa,Low income,IDA
ZAF,South Africa,1999,NA,0.3333333,0.579267,NA,0.5202764,NA,0.4841513,NA,NA,10844.9172897836,42.1780316027359,Sub-Saharan Africa,Upper middle income,IBRD
ZMB,Zambia,1999,NA,0.1111111,0.5398407,NA,0.5524417,NA,0.4523507,NA,NA,2198.18912998648,NA,Sub-Saharan Africa,Low income,IDA
ZWE,Zimbabwe,1999,NA,0.2222222,0.5330427,NA,0.4516239,NA,0.4268562,NA,NA,4238.19519823683,NA,Sub-Saharan Africa,Lower middle income,Blend
ABW,Aruba,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39244.8298545806,NA,Latin America & Caribbean,High income,Not classified
AFG,Afghanistan,2000,NA,0,0.1907253,NA,NA,NA,0.2807753,NA,NA,1617.82647494969,NA,South Asia,Low income,IDA
AGO,Angola,2000,NA,0.1111111,0.2989998,NA,0.375804,NA,0.1475971,NA,NA,6002.98914011246,NA,Sub-Saharan Africa,Lower middle income,IBRD
ALB,Albania,2000,NA,0.1111111,0.4542741,NA,0.5588099,NA,0.220007,NA,NA,6509.73443291602,NA,Europe & Central Asia,Upper middle income,IBRD
AND,Andorra,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,54809.1441679423,NA,Europe & Central Asia,High income,Not classified
ARE,United Arab Emirates,2000,NA,0,0.4425068,NA,0.2940852,NA,0.8023747,NA,NA,92547.2290366157,NA,Middle East & North Africa,High income,Not classified
ARG,Argentina,2000,NA,0.2222222,0.6565928,NA,0.6755304,NA,0.5058461,NA,NA,22281.3814299958,NA,Latin America & Caribbean,Upper middle income,IBRD
ARM,Armenia,2000,NA,0,0.4414807,NA,0.4224171,NA,0.2073585,NA,NA,4589.00825039977,NA,Europe & Central Asia,Upper middle income,IBRD
ASM,American Samoa,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Upper middle income,Not classified
ATG,Antigua and Barbuda,2000,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,25552.7238996493,NA,Latin America & Caribbean,High income,IBRD
AUS,Australia,2000,NA,0.3333333,0.9147683,NA,0.5809581,NA,0.8032851,NA,NA,45013.0099535152,29.5228121217974,East Asia & Pacific,High income,Not classified
AUT,Austria,2000,NA,0.2222222,0.767964,NA,0.5631505,NA,0.7975027,NA,NA,53599.6091696517,65.9005926904935,Europe & Central Asia,High income,Not classified
AZE,Azerbaijan,2000,NA,0.1111111,0.3122362,NA,0.3909321,NA,0.0422694,NA,NA,5571.30950249852,NA,Europe & Central Asia,Upper middle income,IBRD
BDI,Burundi,2000,NA,0.1111111,0.2872126,NA,0.5341733,NA,0.4713276,NA,NA,988.036863486,NA,Sub-Saharan Africa,Low income,IDA
BEL,Belgium,2000,NA,0.2222222,0.7964655,NA,0.7283369,NA,0.9062878,NA,NA,50477.9983048125,109.647472082346,Europe & Central Asia,High income,Not classified
BEN,Benin,2000,NA,0.1111111,0.5563412,NA,0.5823277,NA,0.2893377,NA,NA,2536.16885867097,NA,Sub-Saharan Africa,Lower middle income,IDA
BFA,Burkina Faso,2000,NA,0.3333333,0.6077784,NA,0.5048276,NA,0.4895301,NA,NA,1428.57400617096,NA,Sub-Saharan Africa,Low income,IDA
BGD,Bangladesh,2000,NA,0.2222222,0.4181765,NA,0.539494,NA,0.2756268,NA,NA,2712.93512215725,NA,South Asia,Lower middle income,IDA
BGR,Bulgaria,2000,NA,0,0.7184206,NA,0.6070917,NA,0.6431242,NA,NA,12559.6680364124,61.5724582647108,Europe & Central Asia,Upper middle income,IBRD
BHR,Bahrain,2000,NA,0,0.4616388,NA,0.3062131,NA,NA,NA,NA,57968.9959395924,25.7450148929614,Middle East & North Africa,High income,Not classified
BHS,"Bahamas, The",2000,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,34587.1051052633,18.7520042790972,Latin America & Caribbean,High income,Not classified
BIH,Bosnia and Herzegovina,2000,NA,0,0.4256242,NA,0.5937836,NA,0.2968262,NA,NA,7828.43183333384,NA,Europe & Central Asia,Upper middle income,IBRD
BLR,Belarus,2000,NA,0.1111111,0.5836144,NA,0.532483,NA,0.4795223,NA,NA,11182.4548435585,15.0144518163306,Europe & Central Asia,Upper middle income,IBRD
BLZ,Belize,2000,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,11352.7191202799,NA,Latin America & Caribbean,Upper middle income,IBRD
BMU,Bermuda,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,97236.2489313222,NA,North America,High income,Not classified
BOL,Bolivia,2000,NA,0.2222222,0.4932036,NA,0.5552199,NA,0.286546,NA,NA,6146.02929250873,60.1091977404058,Latin America & Caribbean,Lower middle income,IBRD
BRA,Brazil,2000,NA,0.6666667,0.7173959,NA,0.6034026,NA,0.4374831,NA,NA,14005.347188511,NA,Latin America & Caribbean,Upper middle income,IBRD
BRB,Barbados,2000,NA,0.4444444,0.7464702,NA,0.499918,NA,0.773667,NA,NA,18851.5756916067,NA,Latin America & Caribbean,High income,Not classified
BRN,Brunei Darussalam,2000,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,100323.440021864,NA,East Asia & Pacific,High income,Not classified
BTN,Bhutan,2000,NA,0,0.5637169,NA,0.5209908,NA,0.7069814,NA,NA,5287.57434451931,37.2923933577388,South Asia,Lower middle income,IDA
BWA,Botswana,2000,NA,0.2222222,0.6771378,NA,0.4946238,NA,0.7116855,NA,NA,13185.8444887173,NA,Sub-Saharan Africa,Upper middle income,IBRD
CAF,Central African Republic,2000,NA,0.1111111,0.2991982,NA,0.4840264,NA,0.2430255,NA,NA,1245.81399563599,NA,Sub-Saharan Africa,Low income,IDA
CAN,Canada,2000,NA,NA,0.7832429,NA,0.5873727,NA,0.8652655,NA,NA,48345.3518124209,58.7379742383571,North America,High income,Not classified
CHE,Switzerland,2000,NA,0.2222222,0.831221,NA,0.6018339,NA,0.9407856,NA,NA,67328.3096274471,25.7779061612304,Europe & Central Asia,High income,Not classified
CHI,Channel Islands,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
CHL,Chile,2000,NA,0.3333333,0.6768785,NA,0.5537412,NA,0.8378299,NA,NA,17532.8036452455,13.1456400045595,Latin America & Caribbean,High income,IBRD
CHN,China,2000,NA,0.3333333,0.4496683,NA,0.4417568,NA,0.3033542,NA,NA,3989.06189555851,NA,East Asia & Pacific,Upper middle income,IBRD
CIV,Côte d’Ivoire,2000,NA,0.2222222,0.4628903,NA,0.5458142,NA,0.3433347,NA,NA,4838.34023729938,NA,Sub-Saharan Africa,Lower middle income,IDA
CMR,Cameroon,2000,NA,0.1111111,0.2529724,NA,0.4547678,NA,0.1224184,NA,NA,3822.94425358926,NA,Sub-Saharan Africa,Lower middle income,Blend
COD,"Congo, Dem. Rep.",2000,NA,NA,0.1999144,NA,0.4680564,NA,0.0538709,NA,NA,886.720759311299,NA,Sub-Saharan Africa,Low income,IDA
COG,"Congo, Rep.",2000,NA,0.1111111,0.2721795,NA,0.3495649,NA,0.1569018,NA,NA,7570.58279297342,NA,Sub-Saharan Africa,Lower middle income,Blend
COL,Colombia,2000,NA,0.2222222,0.5055202,NA,0.515843,NA,0.5034374,NA,NA,10813.4942250011,17.7090216802298,Latin America & Caribbean,Upper middle income,IBRD
COM,Comoros,2000,NA,0,0.440035,NA,0.5084089,NA,0.2228911,NA,NA,3046.13434818734,NA,Sub-Saharan Africa,Lower middle income,IDA
CPV,Cabo Verde,2000,NA,0.2222222,0.5068792,NA,0.5036706,NA,0.6590295,NA,NA,4510.13573659758,NA,Sub-Saharan Africa,Lower middle income,Blend
CRI,Costa Rica,2000,NA,0.1111111,0.7836408,NA,0.6347302,NA,0.7080935,NA,NA,14018.7425010386,38.5018488599169,Latin America & Caribbean,Upper middle income,IBRD
CUW,Curaçao,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34307.297560701,NA,Latin America & Caribbean,High income,Not classified
CYM,Cayman Islands,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
CYP,Cyprus,2000,NA,0,0.6119278,NA,0.5229011,NA,0.6970662,NA,NA,36125.12890625,NA,Europe & Central Asia,High income,Not classified
CZE,Czechia,2000,NA,0,0.7849251,NA,0.5806592,NA,0.6203757,NA,NA,29427.4070019017,NA,NA,NA,NA
DEU,Germany,2000,NA,0.2222222,0.8881353,NA,0.6332697,NA,0.8990059,NA,NA,49979.1331729782,NA,Europe & Central Asia,High income,Not classified
DJI,Djibouti,2000,NA,0.1111111,0.3263686,NA,0.3141817,NA,0.2727579,NA,NA,NA,NA,Middle East & North Africa,Lower middle income,IDA
DMA,Dominica,2000,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,12933.3763191895,NA,Latin America & Caribbean,Upper middle income,Blend
DNK,Denmark,2000,NA,0.4444444,0.9602509,NA,0.6665218,NA,1,NA,NA,57431.9708633362,NA,Europe & Central Asia,High income,Not classified
DOM,Dominican Republic,2000,NA,0.1111111,0.4277021,NA,0.4406924,NA,0.2354008,NA,NA,10828.0867688395,NA,Latin America & Caribbean,Upper middle income,IBRD
DZA,Algeria,2000,NA,0,0.4795428,NA,0.4652854,NA,0.3002494,NA,NA,11558.2204692724,NA,Middle East & North Africa,Lower middle income,IBRD
ECU,Ecuador,2000,NA,0.1111111,0.5032804,NA,0.5715693,NA,0.2941603,NA,NA,9171.7510824383,NA,Latin America & Caribbean,Upper middle income,IBRD
EGY,"Egypt, Arab Rep.",2000,NA,0.1111111,0.2860357,NA,0.3745504,NA,0.1754018,NA,NA,9981.62775083138,NA,Middle East & North Africa,Lower middle income,IBRD
ERI,Eritrea,2000,NA,0,0.2744045,NA,0.409377,NA,0.5630167,NA,NA,NA,NA,Sub-Saharan Africa,Low income,IDA
ESP,Spain,2000,NA,0.3333333,0.8550117,NA,0.5814376,NA,0.8880813,NA,NA,39945.8971232689,56.4411355548913,Europe & Central Asia,High income,Not classified
EST,Estonia,2000,NA,0.2222222,0.7928717,NA,0.5693114,NA,0.8230116,NA,NA,20739.3909354833,4.06698700265488,Europe & Central Asia,High income,Not classified
ETH,Ethiopia,2000,NA,0,0.3125672,NA,0.389826,NA,0.4414354,NA,NA,810.270707714513,NA,Sub-Saharan Africa,Low income,IDA
FIN,Finland,2000,NA,0.3333333,0.8055407,NA,0.6276857,NA,0.8893116,NA,NA,46942.1571957226,NA,Europe & Central Asia,High income,Not classified
FJI,Fiji,2000,NA,0.3333333,0.3850137,NA,0.3595834,NA,0.6001595,NA,NA,9426.11376159099,NA,East Asia & Pacific,Upper middle income,Blend
FRA,France,2000,NA,0.2222222,0.7721468,NA,0.5674453,NA,0.7927295,NA,NA,45922.4789360909,59.2958766076245,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
FSM,"Micronesia, Fed. Sts.",2000,NA,0,NA,NA,NA,NA,NA,NA,NA,3611.44958436409,NA,East Asia & Pacific,Lower middle income,IDA
GAB,Gabon,2000,NA,0.1111111,0.4826326,NA,0.4339435,NA,0.1918298,NA,NA,21717.2240796857,NA,Sub-Saharan Africa,Upper middle income,IBRD
GBR,United Kingdom,2000,NA,0.3333333,0.7951301,NA,0.5494506,NA,0.8640806,NA,NA,43247.6363873458,87.6021120106981,Europe & Central Asia,High income,Not classified
GEO,Georgia,2000,NA,0.2222222,0.4629971,NA,0.461592,NA,0.1282087,NA,NA,5706.27236527837,58.5196339627013,Europe & Central Asia,Upper middle income,IBRD
